"","state_abbr","county_name","votes_dem_2016","votes_gop_2016","votes_dem_2012","votes_gop_2012"
"2499","TX","Armstrong County",70,924,98,828
"2500","TX","Atascosa County",4635,8598,5128,7451
"2501","TX","Austin County",2319,9637,2252,9260
"2502","TX","Bailey County",397,1343,466,1336
"2503","TX","Bandera County",1726,8159,1859,7423
"2504","TX","Bastrop County",10555,16314,9860,14019
"2505","TX","Baylor County",191,1267,267,1297
"2506","TX","Bee County",3443,4743,3451,4354
"2507","TX","Bell County",37608,51780,35315,49369
"2508","TX","Bexar County",319191,240161,263871,240519
"2509","TX","Blanco County",1244,4212,1220,3637
"2510","TX","Borden County",31,330,32,324
"2511","TX","Bosque County",1277,6325,1366,5873
"2512","TX","Bowie County",8831,24913,10184,24840
"2513","TX","Brazoria County",43075,72653,34327,70684
"2514","TX","Brazos County",23041,38662,17440,37152
"2515","TX","Brewster County",1869,2073,1765,1975
"2516","TX","Briscoe County",91,625,117,576
"2517","TX","Brooks County",1937,613,1886,507
"2518","TX","Brown County",1621,12010,1904,11894
"2519","TX","Burleson County",1491,5316,1705,4671
"2520","TX","Burnet County",3785,14595,3672,12828
"2521","TX","Caldwell County",4663,6516,4787,6018
"2522","TX","Calhoun County",2118,4638,2510,4145
"2523","TX","Callahan County",568,4858,751,4376
"2524","TX","Cameron County",59319,29432,49159,24955
"2525","TX","Camp County",1260,3201,1428,2878
"2526","TX","Carson County",249,2617,292,2450
"2527","TX","Cass County",2250,9182,2921,8747
"2528","TX","Castro County",526,1413,630,1470
"2529","TX","Chambers County",2939,13278,2780,11761
"2530","TX","Cherokee County",3466,12896,3935,12291
"2531","TX","Childress County",253,1802,320,1665
"2532","TX","Clay County",536,4376,740,4266
"2533","TX","Cochran County",190,679,256,648
"2534","TX","Coke County",140,1265,179,1216
"2535","TX","Coleman County",387,3177,441,3007
"2536","TX","Collin County",139837,200395,100754,195933
"2537","TX","Collingsworth County",145,983,177,962
"2538","TX","Colorado County",1977,6323,2024,6015
"2539","TX","Comal County",14166,44996,11437,39291
"2540","TX","Comanche County",788,4300,890,3940
"2541","TX","Concho County",148,885,194,793
"2542","TX","Cooke County",2345,13174,2240,11901
"2543","TX","Coryell County",5057,12212,5141,11193
"2544","TX","Cottle County",84,486,180,553
"2545","TX","Crane County",299,1047,275,985
"2546","TX","Crockett County",372,980,480,957
"2547","TX","Crosby County",468,1180,639,1132
"2548","TX","Culberson County",454,280,566,294
"2549","TX","Dallam County",222,1258,253,1248
"2550","TX","Dallas County",458845,261865,403170,294339
"2551","TX","Dawson County",835,2636,1017,2591
"2552","TX","Deaf Smith County",1185,2911,1239,3042
"2553","TX","Delta County",400,1836,454,1524
"2554","TX","Denton County",110000,169175,79917,156105
"2555","TX","DeWitt County",1161,5510,1463,5114
"2556","TX","Dickens County",128,755,216,793
"2557","TX","Dimmit County",2173,974,2141,762
"2558","TX","Donley County",190,1225,226,1286
"2559","TX","Duval County",2783,1316,3331,979
"2560","TX","Eastland County",776,6008,970,5443
"2561","TX","Ector County",10225,24976,8095,23936
"2562","TX","Edwards County",302,741,232,641
"2563","TX","Ellis County",16197,44807,13803,39353
"2564","TX","El Paso County",145509,54567,112273,56517
"2565","TX","Erath County",2159,11205,1965,10325
"2566","TX","Falls County",1682,3438,2033,3356
"2567","TX","Fannin County",2123,9536,2482,8143
"2568","TX","Fayette County",2127,8648,2311,8098
"2569","TX","Fisher County",403,1265,512,1094
"2570","TX","Floyd County",435,1473,551,1523
"2571","TX","Foard County",113,383,140,346
"2572","TX","Fort Bend County",134475,117212,101043,116028
"2573","TX","Franklin County",665,3583,750,3446
"2574","TX","Freestone County",1461,5995,1848,5644
"2575","TX","Frio County",1401,1232,2376,1559
"2576","TX","Gaines County",597,3907,535,3484
"2577","TX","Galveston County",45503,73566,39162,68594
"2578","TX","Garza County",224,1223,276,1262
"2579","TX","Gillespie County",2286,10445,2055,10305
"2580","TX","Glasscock County",34,553,44,526
"2581","TX","Goliad County",973,2618,1127,2294
"2582","TX","Gonzales County",1567,4580,1773,4213
"2583","TX","Gray County",699,6495,885,6428
"2584","TX","Grayson County",10276,35274,10665,30907
"2585","TX","Gregg County",11623,28693,12336,28665
"2586","TX","Grimes County",2194,7065,2339,6141
"2587","TX","Guadalupe County",18308,36495,15654,32959
"2588","TX","Hale County",2090,6347,2228,6417
"2589","TX","Hall County",164,891,265,832
"2590","TX","Hamilton County",479,3056,591,2918
"2591","TX","Hansford County",171,1730,158,1787
"2592","TX","Hardeman County",249,1207,302,1176
"2593","TX","Hardin County",2779,19600,3358,17744
"2594","TX","Harris County",706471,544960,585451,584866
"2595","TX","Harrison County",7130,18712,8431,17471
"2596","TX","Hartley County",172,1727,183,1700
"2597","TX","Haskell County",314,1403,551,1422
"2598","TX","Hays County",33117,33730,25448,31577
"2599","TX","Hemphill County",181,1460,192,1298
"2600","TX","Henderson County",5649,23574,6094,21202
"2601","TX","Hidalgo County",118739,48608,97879,39786
"2602","TX","Hill County",2535,10075,2745,9128
"2603","TX","Hockley County",1257,5793,1482,5543
"2604","TX","Hood County",4001,21367,3829,18341
"2605","TX","Hopkins County",2508,10704,2775,9834
"2606","TX","Houston County",1978,6205,2235,5839
"2607","TX","Howard County",1768,6635,1042,4032
"2608","TX","Hudspeth County",324,503,379,471
"2609","TX","Hunt County",6301,23866,6658,20976
"2610","TX","Hutchinson County",854,7039,1042,6797
"2611","TX","Irion County",90,660,112,668
"2612","TX","Jack County",314,2973,303,2580
"2613","TX","Jackson County",904,4266,1068,3903
"2614","TX","Jasper County",2582,10578,3402,9924
"2615","TX","Jeff Davis County",422,694,440,717
"2616","TX","Jefferson County",42404,42828,44626,43214
"2617","TX","Jim Hogg County",1635,430,1301,356
"2618","TX","Jim Wells County",6688,5411,6492,4595
"2619","TX","Johnson County",10976,44370,10481,37609
"2620","TX","Jones County",935,4815,1225,4258
"2621","TX","Karnes County",1144,2959,1324,2823
"2622","TX","Kaufman County",10265,29537,9451,24804
"2623","TX","Kendall County",3633,15663,3035,14467
"2624","TX","Kenedy County",99,84,82,83
"2625","TX","Kent County",59,360,66,334
"2626","TX","Kerr County",4665,17658,4325,17225
"2627","TX","Kimble County",206,1697,217,1667
"2628","TX","King County",5,149,5,139
"2629","TX","Kinney County",457,936,522,880
"2630","TX","Kleberg County",4713,4364,4752,4056
"2631","TX","Knox County",247,1078,332,1160
"2632","TX","Lamar County",3579,14546,4173,12814
"2633","TX","Lamb County",770,3040,998,3056
"2634","TX","Lampasas County",1479,6371,1457,5583
"2635","TX","La Salle County",1125,870,965,669
"2636","TX","Lavaca County",1170,7339,1427,6788
"2637","TX","Lee County",1372,4996,1630,4504
"2638","TX","Leon County",909,6391,1061,5812
"2639","TX","Liberty County",4851,18856,5196,17304
"2640","TX","Limestone County",1748,5747,2208,5288
"2641","TX","Lipscomb County",135,1159,119,1044
"2642","TX","Live Oak County",739,3450,915,3153
"2643","TX","Llano County",1825,8283,1818,7560
"2644","TX","Loving County",4,57,9,54
"2645","TX","Lubbock County",27956,65566,26088,63133
"2646","TX","Lynn County",403,1546,464,1377
"2647","TX","Madison County",881,3349,964,3028
"2648","TX","Marion County",1156,2968,1487,2730
"2649","TX","Martin County",266,1453,247,1338
"2650","TX","Mason County",353,1656,380,1562
"2651","TX","Matagorda County",3357,8147,3972,8026
"2652","TX","Maverick County",10397,2816,8302,2171
"2653","TX","McCulloch County",480,2546,537,2419
"2654","TX","McLennan County",27046,48245,25688,47885
"2655","TX","McMullen County",40,454,67,436
"2656","TX","Medina County",4624,12054,4760,11016
"2657","TX","Menard County",153,681,170,663
"2658","TX","Midland County",9993,36896,8223,35452
"2659","TX","Milam County",2042,6340,2632,5478
"2660","TX","Mills County",242,1949,279,1882
"2661","TX","Mitchell County",353,1780,536,1754
"2662","TX","Montague County",885,7526,1116,6539
"2663","TX","Montgomery County",45744,150188,32852,137822
"2664","TX","Moore County",1096,3974,963,3967
"2665","TX","Morris County",1425,3443,1856,3226
"2666","TX","Motley County",40,571,55,538
"2667","TX","Nacogdoches County",6822,14751,6441,13910
"2668","TX","Navarro County",3998,11984,4348,10838
"2669","TX","Newton County",978,2961,1721,4399
"2670","TX","Nolan County",1029,3551,1216,3277
"2671","TX","Nueces County",49102,50704,45666,48779
"2672","TX","Ochiltree County",274,2628,253,2718
"2673","TX","Oldham County",78,850,71,786
"2674","TX","Orange County",5716,25385,6797,23361
"2675","TX","Palo Pinto County",1700,8222,1810,7392
"2676","TX","Panola County",1835,8445,2211,7941
"2677","TX","Parker County",8329,46433,7804,38980
"2678","TX","Parmer County",848,1911,528,2005
"2679","TX","Pecos County",1551,2463,1591,2512
"2680","TX","Polk County",7123,26587,4836,14019
"2681","TX","Potter County",7620,19499,7114,18905
"2682","TX","Presidio County",1458,652,1273,504
"2683","TX","Rains County",619,3919,754,3265
"2684","TX","Randall County",8340,43379,7553,41366
"2685","TX","Reagan County",167,709,158,676
"2686","TX","Real County",262,1382,277,1236
"2687","TX","Red River County",1148,3924,1482,3549
"2688","TX","Reeves County",1659,1417,1649,1185
"2689","TX","Refugio County",1034,1830,998,1659
"2690","TX","Roberts County",20,524,25,408
"2691","TX","Robertson County",2203,4665,2792,4416
"2692","TX","Rockwall County",9633,28396,8112,27098
"2693","TX","Runnels County",452,3241,517,3103
"2694","TX","Rusk County",3935,14675,4451,13924
"2695","TX","Sabine County",614,3992,806,3726
"2696","TX","San Augustine County",907,2620,1193,2469
"2697","TX","San Jacinto County",2034,8050,2410,7105
"2698","TX","San Patricio County",7825,13004,7854,11994
"2699","TX","San Saba County",293,2025,323,1905
"2700","TX","Schleicher County",209,819,220,781
"2701","TX","Scurry County",733,4403,837,4121
"2702","TX","Shackelford County",103,1378,131,1218
"2703","TX","Shelby County",1757,7171,2318,6870
"2704","TX","Sherman County",96,807,121,908
"2705","TX","Smith County",22128,58631,22101,61858
"2706","TX","Somervell County",540,3206,609,2858
"2707","TX","Starr County",9246,2218,10248,1540
"2708","TX","Stephens County",348,3033,475,2891
"2709","TX","Sterling County",70,549,31,459
"2710","TX","Stonewall County",135,555,160,507
"2711","TX","Sutton County",313,1075,369,1110
"2712","TX","Swisher County",462,1671,579,1654
"2713","TX","Tarrant County",288001,345683,252789,348686
"2714","TX","Taylor County",10047,33172,9725,32853
"2715","TX","Terrell County",140,287,184,358
"2716","TX","Terry County",424,1295,1059,2602
"2717","TX","Throckmorton County",84,715,109,700
"2718","TX","Titus County",2538,6405,2638,6062
"2719","TX","Tom Green County",9117,27376,9246,26749
"2720","TX","Travis County",306475,126750,231540,139503
"2721","TX","Trinity County",1154,4737,1614,4537
"2722","TX","Tyler County",1243,6601,1659,5889
"2723","TX","Upshur County",2378,13198,2953,11948
"2724","TX","Upton County",284,961,332,952
"2725","TX","Uvalde County",3863,4828,3824,4526
"2726","TX","Val Verde County",6920,5856,6267,5612
"2727","TX","Van Zandt County",2792,18436,3083,15790
"2728","TX","Victoria County",8843,21253,8795,19684
"2729","TX","Walker County",6085,12878,5283,9569
"2730","TX","Waller County",5744,10525,6401,9158
"2731","TX","Ward County",780,2541,836,2364
"2732","TX","Washington County",3381,10944,3378,10850
"2733","TX","Webb County",42297,12946,37592,11074
"2734","TX","Wharton County",4238,10149,4235,9750
"2735","TX","Wheeler County",194,2087,232,1878
"2736","TX","Wichita County",8752,27609,10490,29756
"2737","TX","Wilbarger County",807,3166,971,2956
"2738","TX","Willacy County",3416,1541,3595,1415
"2739","TX","Williamson County",84252,104029,61812,96910
"2740","TX","Wilson County",4790,13991,4819,12205
"2741","TX","Winkler County",420,1403,398,1331
"2742","TX","Wise County",3412,20655,3219,17178
"2743","TX","Wood County",2624,15681,3052,14317
"2744","TX","Yoakum County",426,1797,409,1698
"2745","TX","Young County",873,6587,992,6225
"2746","TX","Zapata County",2056,1028,2517,993
"2747","TX","Zavala County",2633,692,3042,574
"2748","UT","Beaver County",264,1838,341,2153
"2749","UT","Box Elder County",1814,10324,1830,15969
"2750","UT","Cache County",6705,16643,5434,30818
"2751","UT","Carbon County",1696,5182,2204,4834
"2752","UT","Daggett County",76,327,91,399
"2753","UT","Davis County",22575,46985,20417,90030
"2754","UT","Duchesne County",500,5505,570,5608
"2755","UT","Emery County",379,3402,569,3743
"2756","UT","Garfield County",352,1577,306,1811
"2757","UT","Grand County",1932,1934,1678,1917
"2758","UT","Iron County",2104,10025,1720,11172
"2759","UT","Juab County",436,2759,436,3400
"2760","UT","Kane County",739,2248,718,2463
"2761","UT","Millard County",431,3860,424,4421
"2762","UT","Morgan County",572,3156,386,3910
"2763","UT","Piute County",31,537,74,696
"2764","UT","Rich County",104,786,83,907
"2765","UT","Salt Lake County",154831,117901,132686,198739
"2766","UT","San Juan County",1997,2635,2062,3006
"2767","UT","Sanpete County",1026,6436,889,7767
"2768","UT","Sevier County",673,6455,701,6961
"2769","UT","Summit County",10251,7160,7656,8464
"2770","UT","Tooele County",4015,9693,3794,12240
"2771","UT","Uintah County",1002,9876,962,10001
"2772","UT","Utah County",24579,89755,15791,142337
"2773","UT","Wasatch County",3063,6115,2097,6852
"2774","UT","Washington County",9583,39566,7762,41104
"2775","UT","Wayne County",271,959,213,1087
"2776","UT","Weber County",22187,38447,17569,48938
"2777","VA","Accomack County",6737,8582,7653,8212
"2778","VA","Albemarle County",33297,19232,29712,23263
"2779","VA","Alexandria city",57147,13241,52434,20205
"2780","VA","Alleghany County",2165,4873,3403,3595
"2781","VA","Amelia County",2150,4704,2488,4324
"2782","VA","Amherst County",4986,9643,5898,8865
"2783","VA","Appomattox County",2023,5714,2453,5340
"2784","VA","Arlington County",91879,20155,81178,34433
"2785","VA","Augusta County",8108,26152,9448,23614
"2786","VA","Bath County",603,1548,894,1274
"2787","VA","Bedford County",9733,30578,10925,29281
"2788","VA","Bland County",453,2572,735,2144
"2789","VA","Botetourt County",4492,13369,5449,12471
"2790","VA","Bristol city",1832,4884,2487,4776
"2791","VA","Brunswick County",4473,3045,4993,2965
"2792","VA","Buchanan County",1721,7292,3094,6436
"2793","VA","Buckingham County",3128,3969,3747,3569
"2794","VA","Buena Vista city",693,1432,919,1564
"2795","VA","Campbell County",6597,19442,7591,17687
"2796","VA","Caroline County",6425,7143,7258,6148
"2797","VA","Carroll County",2557,10653,3500,8351
"2798","VA","Charles City County",2244,1381,2772,1396
"2799","VA","Charlotte County",2153,3479,2502,3311
"2800","VA","Charlottesville city",17865,2951,16267,4801
"2801","VA","Chesapeake city",52554,53988,54999,53845
"2802","VA","Chesterfield County",80993,84938,78954,91174
"2803","VA","Clarke County",3047,4657,3237,4295
"2804","VA","Colonial Heights city",2367,5681,2541,5937
"2805","VA","Covington city",914,1349,1319,975
"2806","VA","Craig County",541,2139,830,1757
"2807","VA","Culpeper County",7744,13341,8263,11549
"2808","VA","Cumberland County",2032,2693,2422,2538
"2809","VA","Danville city",11051,7306,12215,7756
"2810","VA","Dickenson County",1335,4932,2472,4274
"2811","VA","Dinwiddie County",5765,7447,6425,6769
"2812","VA","Emporia city",1531,792,1793,886
"2813","VA","Essex County",2541,2657,3009,2602
"2814","VA","Fairfax County",354485,157837,260835,173786
"2815","VA","Fairfax city",7363,3695,6636,4762
"2816","VA","Falls Church city",5810,1323,5006,2141
"2817","VA","Fauquier County",12960,22110,13891,20955
"2818","VA","Floyd County",2300,5289,2732,4671
"2819","VA","Fluvanna County",5751,7018,5885,6678
"2820","VA","Franklin County",7254,18560,9082,16685
"2821","VA","Franklin city",2516,1421,2830,1496
"2822","VA","Frederick County",11920,26069,12683,22851
"2823","VA","Fredericksburg city",6690,3731,7114,4054
"2824","VA","Galax city",680,1603,900,1332
"2825","VA","Giles County",1949,5930,2730,4660
"2826","VA","Gloucester County",5399,13087,6764,12137
"2827","VA","Goochland County",4884,8374,4676,8448
"2828","VA","Grayson County",1407,5593,2094,4801
"2829","VA","Greene County",2923,5943,3284,5558
"2830","VA","Greensville County",2558,1737,3135,1766
"2831","VA","Halifax County",6890,9698,7760,8699
"2832","VA","Hampton city",41030,17802,51733,19193
"2833","VA","Hanover County",19360,39592,18283,39920
"2834","VA","Harrisonburg city",10100,6232,8650,6564
"2835","VA","Henrico County",93615,59674,89116,70235
"2836","VA","Henry County",8199,15207,10312,13980
"2837","VA","Highland County",371,958,459,924
"2838","VA","Hopewell city",4722,3885,5178,3737
"2839","VA","Isle of Wight County",7673,11971,8754,11797
"2840","VA","James City County",19091,21284,17854,22830
"2841","VA","King and Queen County",1451,2059,1743,1863
"2842","VA","King George County",4002,7338,4476,6603
"2843","VA","King William County",2752,5963,3326,5445
"2844","VA","Lancaster County",2862,3520,3144,3749
"2845","VA","Lee County",1627,7542,2593,6845
"2846","VA","Lexington city",1514,766,1484,1146
"2847","VA","Loudoun County",99909,69633,81900,74794
"2848","VA","Louisa County",6208,10507,6949,9207
"2849","VA","Lunenburg County",2226,3206,2684,2969
"2850","VA","Lynchburg city",14787,17979,15905,19752
"2851","VA","Madison County",2202,4418,2637,3864
"2852","VA","Manassas city",8395,5934,8478,6463
"2853","VA","Manassas Park city",3218,1732,2873,1696
"2854","VA","Martinsville city",3531,2149,3855,2312
"2855","VA","Mathews County",1563,3515,1807,3488
"2856","VA","Mecklenburg County",6571,8283,6786,7855
"2857","VA","Middlesex County",2107,3668,2370,3619
"2858","VA","Montgomery County",20015,19455,19903,20006
"2859","VA","Nelson County",3677,4150,4171,3944
"2860","VA","New Kent County",3545,8117,3555,7246
"2861","VA","Newport News city",40997,23650,50990,27224
"2862","VA","Norfolk city",51429,19875,55654,21366
"2863","VA","Northampton County",3255,2686,3737,2676
"2864","VA","Northumberland County",2830,5089,3186,4308
"2865","VA","Norton city",383,1021,566,895
"2866","VA","Nottoway County",2829,3712,3344,3409
"2867","VA","Orange County",5955,10511,6870,9244
"2868","VA","Page County",2514,7824,3724,6344
"2869","VA","Patrick County",1768,6454,2417,5622
"2870","VA","Petersburg city",12005,1448,14377,1526
"2871","VA","Pittsylvania County",9195,21742,10855,19275
"2872","VA","Poquoson city",1599,5089,1679,5312
"2873","VA","Portsmouth city",28462,12773,28994,12407
"2874","VA","Powhatan County",4057,11875,4066,11192
"2875","VA","Prince Edward County",4590,4099,5132,3952
"2876","VA","Prince George County",6419,9157,7671,9350
"2877","VA","Prince William County",83093,54065,103161,74371
"2878","VA","Pulaski County",4170,10314,5287,8917
"2879","VA","Radford city",2923,2637,2732,2520
"2880","VA","Rappahannock County",1741,2532,1971,2307
"2881","VA","Richmond County",1347,2213,1574,2160
"2882","VA","Richmond city",74640,14254,71037,19732
"2883","VA","Roanoke County",16787,30857,19589,33344
"2884","VA","Roanoke city",23403,16045,22179,14116
"2885","VA","Rockbridge County",3506,6671,4087,5898
"2886","VA","Rockingham County",9361,25269,10059,24173
"2887","VA","Russell County",2328,9516,3716,8177
"2888","VA","Salem city",4212,7225,4756,7289
"2889","VA","Scott County",1579,8242,2395,7439
"2890","VA","Shenandoah County",5269,14078,6462,12526
"2891","VA","Smyth County",2661,9747,4169,8376
"2892","VA","Southampton County",3595,5035,4437,4733
"2893","VA","Spotsylvania County",24204,34619,25150,31818
"2894","VA","Stafford County",27879,33840,27130,32429
"2895","VA","Staunton city",5329,5129,5710,5257
"2896","VA","Suffolk city",23012,17206,24194,17778
"2897","VA","Surry County",2069,1785,2574,1671
"2898","VA","Sussex County",2874,2055,3350,2021
"2899","VA","Tazewell County",2895,15160,3661,13843
"2900","VA","Virginia Beach city",76744,84389,94163,99107
"2901","VA","Warren County",5165,11762,6449,9865
"2902","VA","Washington County",5548,19309,7076,18141
"2903","VA","Waynesboro city",3762,4798,3836,4789
"2904","VA","Westmoreland County",3723,4331,4155,4116
"2905","VA","Williamsburg city",5199,1921,4901,2678
"2906","VA","Winchester city",5161,4786,5089,4943
"2907","VA","Wise County",2687,11983,3751,11041
"2908","VA","Wythe County",2765,10044,3782,8324
"2909","VA","York County",12989,18823,13165,20182
"2910","VT","Addison County",11217,5297,12290,5214
"2911","VT","Bennington County",9539,5925,11517,5687
"2912","VT","Caledonia County",6445,5533,8192,5088
"2913","VT","Chittenden County",54463,18298,53615,21567
"2914","VT","Essex County",1019,1506,1539,1169
"2915","VT","Franklin County",9351,8752,12057,7405
"2916","VT","Grand Isle County",2094,1487,2531,1471
"2917","VT","Lamoille County",7241,3570,8371,3352
"2918","VT","Orange County",7522,4997,9075,4588
"2919","VT","Orleans County",5181,5158,7116,4306
"2920","VT","Rutland County",13629,12471,17087,10834
"2921","VT","Washington County",18594,7993,20349,8092
"2922","VT","Windham County",14340,5462,16080,5344
"2923","VT","Windsor County",17544,8604,19440,8583
"2924","WA","Adams County",1118,2740,1516,3111
"2925","WA","Asotin County",3118,5712,3993,5647
"2926","WA","Benton County",25173,45594,27846,49105
"2927","WA","Chelan County",10770,15070,12519,17741
"2928","WA","Clallam County",15154,15685,17231,17087
"2929","WA","Clark County",90697,90590,88822,88629
"2930","WA","Columbia County",523,1491,634,1545
"2931","WA","Cowlitz County",17842,24066,20897,19107
"2932","WA","Douglas County",3600,7208,5047,9287
"2933","WA","Ferry County",1091,2178,1276,1966
"2934","WA","Franklin County",7839,11358,6876,11657
"2935","WA","Garfield County",276,841,335,912
"2936","WA","Grant County",7768,18482,8746,17570
"2937","WA","Grays Harbor County",11378,13269,15692,11743
"2938","WA","Island County",20766,18259,21080,19251
"2939","WA","Jefferson County",12556,5986,11985,6113
"2940","WA","King County",657149,197781,599796,252090
"2941","WA","Kitsap County",60561,46762,59701,47468
"2942","WA","Kittitas County",7190,9845,6462,8372
"2943","WA","Klickitat County",3781,5390,4373,5138
"2944","WA","Lewis County",7236,16273,9772,15954
"2945","WA","Lincoln County",1238,4095,1649,4024
"2946","WA","Mason County",11872,13539,14568,12637
"2947","WA","Okanogan County",3980,6305,5259,7151
"2948","WA","Pacific County",4597,5338,5684,4484
"2949","WA","Pend Oreille County",1932,4364,2501,3942
"2950","WA","Pierce County",160306,136046,180478,144026
"2951","WA","San Juan County",7053,2651,6943,3061
"2952","WA","Skagit County",26076,24330,21875,19418
"2953","WA","Skamania County",2207,2910,2554,2624
"2954","WA","Snohomish County",167943,116433,169927,121642
"2955","WA","Spokane County",86590,103846,91977,104797
"2956","WA","Stevens County",4348,11059,6014,10794
"2957","WA","Thurston County",65015,46219,64879,43703
"2958","WA","Wahkiakum County",824,1328,1091,1115
"2959","WA","Walla Walla County",7550,10775,5713,9098
"2960","WA","Whatcom County",59402,40247,49743,38764
"2961","WA","Whitman County",5521,5462,6910,7460
"2962","WA","Yakima County",28484,39593,25945,35381
"2963","WI","Adams County",3780,5983,5537,4643
"2964","WI","Ashland County",4136,3428,5387,2816
"2965","WI","Barron County",7881,13595,10883,11413
"2966","WI","Bayfield County",4953,4125,6025,3597
"2967","WI","Brown County",53358,67192,62433,64738
"2968","WI","Buffalo County",2531,4049,3569,3352
"2969","WI","Burnett County",2948,5412,3981,4541
"2970","WI","Calumet County",9634,15345,11477,14519
"2971","WI","Chippewa County",11875,17912,15211,15371
"2972","WI","Clark County",4225,8645,6173,7394
"2973","WI","Columbia County",13525,14160,17158,13014
"2974","WI","Crawford County",3426,3844,4622,3064
"2975","WI","Dane County",217506,71270,215389,83459
"2976","WI","Dodge County",13968,26643,18745,25190
"2977","WI","Door County",8026,8584,9338,8109
"2978","WI","Douglas County",11342,9657,14855,7698
"2979","WI","Dunn County",9025,11487,11303,10210
"2980","WI","Eau Claire County",27271,23301,30618,23218
"2981","WI","Florence County",666,1897,952,1643
"2982","WI","Fond du Lac County",17391,31044,22356,30329
"2983","WI","Forest County",1583,2787,2421,2172
"2984","WI","Grant County",10047,12347,13574,10255
"2985","WI","Green County",9121,8693,11196,7848
"2986","WI","Green Lake County",2700,6210,3790,5779
"2987","WI","Iowa County",6669,4809,8099,4302
"2988","WI","Iron County",1273,2090,1783,1788
"2989","WI","Jackson County",3821,4907,5297,3900
"2990","WI","Jefferson County",16559,23409,20136,23489
"2991","WI","Juneau County",4100,7188,6237,5400
"2992","WI","Kenosha County",35770,36025,44838,34942
"2993","WI","Kewaunee County",3623,6616,5151,5746
"2994","WI","La Crosse County",32402,26384,36632,25711
"2995","WI","Lafayette County",3288,3977,4534,3313
"2996","WI","Langlade County",3260,6436,4569,5810
"2997","WI","Lincoln County",5370,8400,7543,7444
"2998","WI","Manitowoc County",14563,23234,20382,21581
"2999","WI","Marathon County",26476,39010,32330,36568
"3000","WI","Marinette County",6243,12995,9868,10609
"3001","WI","Marquette County",2808,4712,4112,3758
"3002","WI","Menominee County",1003,269,1191,179
"3003","WI","Milwaukee County",288986,126091,328090,158430
"3004","WI","Monroe County",7047,11442,9505,9637
"3005","WI","Oconto County",5886,13255,8810,10691
"3006","WI","Oneida County",8103,11677,10439,10905
"3007","WI","Outagamie County",38087,49884,45565,47294
"3008","WI","Ozaukee County",20167,30458,19075,35991
"3009","WI","Pepin County",1345,2228,1875,1793
"3010","WI","Pierce County",8380,11260,10213,10383
"3011","WI","Polk County",7568,13864,10054,12075
"3012","WI","Portage County",18524,17310,22052,16599
"3013","WI","Price County",2671,4562,3882,3879
"3014","WI","Racine County",42506,46620,52887,49173
"3015","WI","Richland County",3577,4021,4964,3575
"3016","WI","Rock County",39336,31483,49158,30492
"3017","WI","Rusk County",2171,4564,3391,3673
"3018","WI","Sauk County",14692,14791,18718,12829
"3019","WI","Sawyer County",2846,4625,4482,4436
"3020","WI","Shawano County",6056,12742,8990,11017
"3021","WI","Sheboygan County",22636,32368,28356,34282
"3022","WI","St. Croix County",17496,26123,19874,25475
"3023","WI","Taylor County",2398,6589,3761,5597
"3024","WI","Trempealeau County",5645,7370,7601,5703
"3025","WI","Vernon County",6351,6994,8031,5935
"3026","WI","Vilas County",4769,8169,5931,7735
"3027","WI","Walworth County",18706,28848,22512,28962
"3028","WI","Washburn County",3283,5404,4435,4692
"3029","WI","Washington County",20854,51729,23136,54709
"3030","WI","Waukesha County",79200,142521,77617,161567
"3031","WI","Waupaca County",8303,16013,11565,13989
"3032","WI","Waushara County",3802,7669,5330,6558
"3033","WI","Winnebago County",37054,43447,45410,42073
"3034","WI","Wood County",14232,21502,18546,19685
"3035","WV","Barbour County",1213,4509,1761,3804
"3036","WV","Berkeley County",12287,28210,14122,21956
"3037","WV","Boone County",1783,6483,2777,5414
"3038","WV","Braxton County",1315,3516,1985,2692
"3039","WV","Brooke County",2549,6574,3984,5014
"3040","WV","Cabell County",11306,19648,13380,17779
"3041","WV","Calhoun County",456,2023,801,1288
"3042","WV","Clay County",566,2289,922,1957
"3043","WV","Doddridge County",360,2347,571,2108
"3044","WV","Fayette County",4246,10263,5368,8304
"3045","WV","Gilmer County",537,1889,830,1580
"3046","WV","Grant County",510,4338,713,3775
"3047","WV","Greenbrier County",3743,9499,4681,7873
"3048","WV","Hampshire County",1576,6646,2294,5514
"3049","WV","Hancock County",3247,8870,4571,7159
"3050","WV","Hardy County",1249,4544,1477,3523
"3051","WV","Harrison County",7675,18687,9660,15755
"3052","WV","Jackson County",2648,8959,3824,7360
"3053","WV","Jefferson County",9458,13144,10215,11090
"3054","WV","Kanawha County",27985,43464,32190,41037
"3055","WV","Lewis County",1336,5245,1719,4349
"3056","WV","Lincoln County",1435,5257,2204,4336
"3057","WV","Logan County",2082,9866,3461,8186
"3058","WV","Marion County",6926,14592,8905,11981
"3059","WV","Marshall County",2894,9565,3395,6208
"3060","WV","Mason County",2069,7597,3738,5706
"3061","WV","McDowell County",1429,4614,2086,3931
"3062","WV","Mercer County",4689,17362,5416,15406
"3063","WV","Mineral County",2019,8957,2836,7687
"3064","WV","Mingo County",1365,7876,2421,6163
"3065","WV","Monongalia County",14568,18278,13664,16672
"3066","WV","Monroe County",1089,4337,1441,3571
"3067","WV","Morgan County",1568,5718,2361,4508
